fecha_hora,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,fecha,hora,dia_semana,viene_de_10m,viene_de_100m,viene_de_10m_detalle,viene_de_100m_detalle,va_hacia_10m,va_hacia_100m
2026-09-13 22:00:00,0.40249225,2.8799999,26.564985,180.0,2026-09-13,22,Sunday,Noreste,Sur,Nornoreste,Sur,Suroeste,Norte
2026-09-13 23:00:00,3.143565,7.0107627,66.37061,119.197395,2026-09-13,23,Sunday,Noreste,Sureste,Estenoreste,Estesureste,Suroeste,Noroeste
2026-09-14 00:00:00,4.3349743,9.446141,4.763556,30.963696,2026-09-14,0,Monday,Norte,Noreste,Norte,Nornoreste,Sur,Suroeste
2026-09-14 01:00:00,3.244996,2.16,3.179772,360.0,2026-09-14,1,Monday,Norte,Norte,Norte,Norte,Sur,Sur
2026-09-14 02:00:00,3.4247334,3.644722,356.98727,339.77505,2026-09-14,2,Monday,Norte,Norte,Norte,Nornoroeste,Sur,Sur
2026-09-14 03:00:00,2.1674871,3.06,4.763556,270.0,2026-09-14,3,Monday,Norte,Oeste,Norte,Oeste,Sur,Este
2026-09-14 04:00:00,2.7059932,4.4565907,3.8140097,316.63654,2026-09-14,4,Monday,Norte,Noroeste,Norte,Noroeste,Sur,Sureste
2026-09-14 05:00:00,1.9881649,3.8647635,5.19435,297.75842,2026-09-14,5,Monday,Norte,Noroeste,Norte,Oestenoroeste,Sur,Sureste
2026-09-14 06:00:00,2.7534704,3.8856654,11.3098955,346.60748,2026-09-14,6,Monday,Norte,Norte,Nornoreste,Nornoroeste,Sur,Sur
2026-09-14 07:00:00,2.7943513,3.0758414,345.06854,339.44388,2026-09-14,7,Monday,Norte,Norte,Nornoroeste,Nornoroeste,Sur,Sur
2026-09-14 08:00:00,3.693291,4.1125174,226.97493,246.80139,2026-09-14,8,Monday,Suroeste,Suroeste,Suroeste,Oestesuroeste,Noreste,Noreste
2026-09-14 09:00:00,5.3426957,5.7628117,212.61923,218.65984,2026-09-14,9,Monday,Suroeste,Suroeste,Sursuroeste,Suroeste,Noreste,Noreste
2026-09-14 10:00:00,8.260411,9.499157,191.30989,189.81923,2026-09-14,10,Monday,Sur,Sur,Sursuroeste,Sur,Norte,Norte
2026-09-14 11:00:00,8.350138,9.567131,187.43132,184.31595,2026-09-14,11,Monday,Sur,Sur,Sur,Sur,Norte,Norte
2026-09-14 12:00:00,9.826088,11.837651,188.42688,188.74608,2026-09-14,12,Monday,Sur,Sur,Sur,Sur,Norte,Norte
2026-09-14 13:00:00,8.32877,10.1376915,186.20335,186.1154,2026-09-14,13,Monday,Sur,Sur,Sur,Sur,Norte,Norte
2026-09-14 14:00:00,8.311245,10.304115,197.6502,199.38461,2026-09-14,14,Monday,Sur,Sur,Sursuroeste,Sursuroeste,Norte,Norte
2026-09-14 15:00:00,8.557102,11.038858,202.24907,204.05734,2026-09-14,15,Monday,Sur,Suroeste,Sursuroeste,Sursuroeste,Norte,Noreste
2026-09-14 16:00:00,5.6492476,7.1684303,210.65059,218.8845,2026-09-14,16,Monday,Suroeste,Suroeste,Sursuroeste,Suroeste,Noreste,Noreste
2026-09-14 17:00:00,4.724786,5.3999996,197.74477,216.86998,2026-09-14,17,Monday,Sur,Suroeste,Sursuroeste,Suroeste,Norte,Noreste
2026-09-14 18:00:00,2.1674871,4.978554,184.76355,229.39879,2026-09-14,18,Monday,Sur,Suroeste,Sur,Suroeste,Norte,Noreste
2026-09-14 19:00:00,0.40249225,1.781909,63.435013,224.9999,2026-09-14,19,Monday,Noreste,Suroeste,Estenoreste,Suroeste,Suroeste,Noreste
2026-09-14 20:00:00,2.3051248,3.148714,38.65983,59.03632,2026-09-14,20,Monday,Noreste,Noreste,Noreste,Estenoreste,Suroeste,Suroeste
2026-09-14 21:00:00,1.08,1.8792552,360.0,286.6993,2026-09-14,21,Monday,Norte,Oeste,Norte,Oestenoroeste,Sur,Este
2026-09-14 22:00:00,4.8899083,13.896187,83.659904,106.55715,2026-09-14,22,Monday,Este,Este,Este,Estesureste,Oeste,Oeste
2026-09-14 23:00:00,3.4763772,5.1481256,338.74942,323.53067,2026-09-14,23,Monday,Norte,Noroeste,Nornoroeste,Noroeste,Sur,Sureste
2026-09-15 00:00:00,2.9024127,5.796447,352.87506,306.15826,2026-09-15,0,Tuesday,Norte,Noroeste,Norte,Noroeste,Sur,Sureste
2026-09-15 01:00:00,1.835647,4.412754,348.6901,281.76825,2026-09-15,1,Tuesday,Norte,Oeste,Nornoroeste,Oestenoroeste,Sur,Este
2026-09-15 02:00:00,2.5264204,4.5891175,4.085537,348.6901,2026-09-15,2,Tuesday,Norte,Norte,Norte,Nornoroeste,Sur,Sur
2026-09-15 03:00:00,2.8799999,4.613762,360.0,339.44388,2026-09-15,3,Tuesday,Norte,Norte,Norte,Nornoroeste,Sur,Sur
2026-09-15 04:00:00,3.0811036,4.5891175,6.70975,348.6901,2026-09-15,4,Tuesday,Norte,Norte,Norte,Nornoroeste,Sur,Sur
2026-09-15 05:00:00,4.6834598,6.725354,2.2025495,344.47583,2026-09-15,5,Tuesday,Norte,Norte,Norte,Nornoroeste,Sur,Sur
2026-09-15 06:00:00,5.7628117,8.163749,1.7898695,345.9637,2026-09-15,6,Tuesday,Norte,Norte,Norte,Nornoroeste,Sur,Sur
2026-09-15 07:00:00,5.4744864,6.7853074,350.53775,338.19852,2026-09-15,7,Tuesday,Norte,Norte,Norte,Nornoroeste,Sur,Sur
2026-09-15 08:00:00,3.096837,5.154415,305.53775,335.22488,2026-09-15,8,Tuesday,Noroeste,Noroeste,Noroeste,Nornoroeste,Sureste,Sureste
2026-09-15 09:00:00,0.6489992,1.5379207,213.6901,339.44388,2026-09-15,9,Tuesday,Suroeste,Norte,Sursuroeste,Nornoroeste,Noreste,Sur
2026-09-15 10:00:00,2.0124612,1.26,190.3048,180.0,2026-09-15,10,Tuesday,Sur,Sur,Sur,Sur,Norte,Norte
2026-09-15 11:00:00,7.208994,8.32877,182.86235,173.79665,2026-09-15,11,Tuesday,Sur,Sur,Sur,Sur,Norte,Norte
2026-09-15 12:00:00,9.746631,11.701385,184.23631,179.11862,2026-09-15,12,Tuesday,Sur,Sur,Sur,Sur,Norte,Norte
2026-09-15 13:00:00,10.08,12.452566,180.0,175.85545,2026-09-15,13,Tuesday,Sur,Sur,Sur,Sur,Norte,Norte
2026-09-15 14:00:00,8.6867485,10.674773,185.94676,185.80663,2026-09-15,14,Tuesday,Sur,Sur,Sur,Sur,Norte,Norte
2026-09-15 15:00:00,6.725354,8.596766,195.52417,199.57321,2026-09-15,15,Tuesday,Sur,Sur,Sursuroeste,Sursuroeste,Norte,Norte
2026-09-15 16:00:00,7.748368,9.840914,210.73541,219.80553,2026-09-15,16,Tuesday,Suroeste,Suroeste,Sursuroeste,Suroeste,Noreste,Noreste
2026-09-15 17:00:00,5.7431,7.538541,212.19571,236.68936,2026-09-15,17,Tuesday,Suroeste,Suroeste,Sursuroeste,Oestesuroeste,Noreste,Noreste
2026-09-15 18:00:00,2.1674871,5.950899,221.63345,266.53183,2026-09-15,18,Tuesday,Suroeste,Oeste,Suroeste,Oeste,Noreste,Este
2026-09-15 19:00:00,0.6489992,2.3400002,56.309914,292.6199,2026-09-15,19,Tuesday,Noreste,Noroeste,Estenoreste,Oestenoroeste,Suroeste,Sureste
2026-09-15 20:00:00,5.920878,11.931705,109.53674,123.92984,2026-09-15,20,Tuesday,Este,Sureste,Estesureste,Sureste,Oeste,Noroeste
2026-09-15 21:00:00,3.9477081,7.0911775,316.8476,293.9625,2026-09-15,21,Tuesday,Noroeste,Noroeste,Noroeste,Oestenoroeste,Sureste,Sureste
2026-09-15 22:00:00,2.1749482,3.0652895,24.443953,93.366394,2026-09-15,22,Tuesday,Noreste,Este,Nornoreste,Este,Suroeste,Oeste
2026-09-15 23:00:00,3.189608,4.755544,343.61038,330.5242,2026-09-15,23,Tuesday,Norte,Noroeste,Nornoroeste,Nornoroeste,Sur,Sureste
