fecha_hora,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,fecha,hora,dia_semana,viene_de_10m,viene_de_100m,viene_de_10m_detalle,viene_de_100m_detalle,va_hacia_10m,va_hacia_100m
2026-09-16 14:00:00,8.656858,10.441552,183.57626,179.01227,2026-09-16,14,Wednesday,Sur,Sur,Sur,Sur,Norte,Norte
2026-09-16 15:00:00,10.315115,12.783802,209.24873,212.34741,2026-09-16,15,Wednesday,Suroeste,Suroeste,Sursuroeste,Sursuroeste,Noreste,Noreste
2026-09-16 16:00:00,10.546525,13.619471,207.43964,209.27516,2026-09-16,16,Wednesday,Suroeste,Suroeste,Sursuroeste,Sursuroeste,Noreste,Noreste
2026-09-16 17:00:00,6.792466,9.224011,237.99466,252.97939,2026-09-16,17,Wednesday,Suroeste,Oeste,Oestesuroeste,Oestesuroeste,Noreste,Este
2026-09-16 18:00:00,3.3481934,6.623413,216.25392,227.20262,2026-09-16,18,Wednesday,Suroeste,Suroeste,Suroeste,Suroeste,Noreste,Noreste
2026-09-16 19:00:00,0.742159,3.710795,345.9637,255.96373,2026-09-16,19,Wednesday,Norte,Oeste,Nornoroeste,Oestesuroeste,Sur,Este
2026-09-16 20:00:00,0.56920993,1.484318,71.564964,194.03627,2026-09-16,20,Wednesday,Este,Sur,Estenoreste,Sursuroeste,Oeste,Norte
2026-09-16 21:00:00,6.361415,13.31635,334.8852,13.284886,2026-09-16,21,Wednesday,Noroeste,Norte,Nornoroeste,Nornoreste,Sureste,Sur
2026-09-16 22:00:00,5.6835546,8.482947,349.04596,342.7184,2026-09-16,22,Wednesday,Norte,Norte,Norte,Nornoroeste,Sur,Sur
2026-09-16 23:00:00,4.5,5.402999,360.0,330.01843,2026-09-16,23,Wednesday,Norte,Noroeste,Norte,Nornoroeste,Sur,Sureste
2026-09-17 00:00:00,4.73506,6.0908127,8.746089,341.02948,2026-09-17,0,Thursday,Norte,Norte,Norte,Nornoroeste,Sur,Sur
2026-09-17 01:00:00,5.506941,6.482499,11.3098955,358.40887,2026-09-17,1,Thursday,Norte,Norte,Nornoreste,Norte,Sur,Sur
2026-09-17 02:00:00,7.2359104,9.721666,5.7105074,358.93912,2026-09-17,2,Thursday,Norte,Norte,Norte,Norte,Sur,Sur
2026-09-17 03:00:00,8.281956,11.016824,1.2453395,355.31418,2026-09-17,3,Thursday,Norte,Norte,Norte,Norte,Sur,Sur
2026-09-17 04:00:00,8.707238,11.620809,352.87506,343.8107,2026-09-17,4,Thursday,Norte,Norte,Norte,Nornoroeste,Sur,Sur
2026-09-17 05:00:00,9.0018,12.98248,358.85425,343.0724,2026-09-17,5,Thursday,Norte,Norte,Norte,Nornoroeste,Sur,Sur
2026-09-17 06:00:00,8.281956,9.080639,358.75467,346.2392,2026-09-17,6,Thursday,Norte,Norte,Norte,Nornoroeste,Sur,Sur
2026-09-17 07:00:00,7.7588143,8.311245,356.00916,342.34976,2026-09-17,7,Thursday,Norte,Norte,Norte,Nornoroeste,Sur,Sur
2026-09-17 08:00:00,4.072935,6.050785,315.0001,329.62094,2026-09-17,8,Thursday,Noroeste,Noroeste,Noroeste,Nornoroeste,Sureste,Sureste
2026-09-17 09:00:00,3.8183763,4.198285,224.9999,239.0363,2026-09-17,9,Thursday,Suroeste,Suroeste,Suroeste,Oestesuroeste,Noreste,Noreste
2026-09-17 10:00:00,5.4656014,5.8603754,197.24155,190.6196,2026-09-17,10,Thursday,Sur,Sur,Sursuroeste,Sur,Norte,Norte
2026-09-17 11:00:00,9.6480665,11.881363,188.58354,180.86803,2026-09-17,11,Thursday,Sur,Sur,Sur,Sur,Norte,Norte
2026-09-17 12:00:00,11.578912,14.739132,191.65926,188.42688,2026-09-17,12,Thursday,Sur,Sur,Sursuroeste,Sur,Norte,Norte
2026-09-17 13:00:00,7.5942073,9.044888,185.44025,185.7105,2026-09-17,13,Thursday,Sur,Sur,Sur,Sur,Norte,Norte
2026-09-17 14:00:00,7.327127,8.953078,207.824,210.17343,2026-09-17,14,Thursday,Suroeste,Suroeste,Sursuroeste,Sursuroeste,Noreste,Noreste
2026-09-17 15:00:00,7.0843205,9.109138,207.21602,209.60435,2026-09-17,15,Thursday,Suroeste,Suroeste,Sursuroeste,Sursuroeste,Noreste,Noreste
2026-09-17 16:00:00,5.6835546,7.102591,190.95403,188.74608,2026-09-17,16,Thursday,Sur,Sur,Sur,Sur,Norte,Norte
2026-09-17 17:00:00,4.8433046,6.391901,228.01286,237.65257,2026-09-17,17,Thursday,Suroeste,Suroeste,Suroeste,Oestesuroeste,Noreste,Noreste
2026-09-17 18:00:00,2.1068459,5.9427266,250.0168,271.73566,2026-09-17,18,Thursday,Oeste,Oeste,Oestesuroeste,Oeste,Este,Este
2026-09-17 19:00:00,1.609969,2.9301877,26.564985,10.61961,2026-09-17,19,Thursday,Noreste,Norte,Nornoreste,Norte,Suroeste,Sur
2026-09-17 20:00:00,2.5772076,2.7475805,24.775122,58.392544,2026-09-17,20,Thursday,Noreste,Noreste,Nornoreste,Estenoreste,Suroeste,Suroeste
2026-09-17 21:00:00,1.484318,1.2727921,14.036275,98.13002,2026-09-17,21,Thursday,Norte,Este,Nornoreste,Este,Sur,Oeste
2026-09-17 22:00:00,1.659518,1.1525624,12.528798,51.34017,2026-09-17,22,Thursday,Norte,Noreste,Nornoreste,Noreste,Sur,Suroeste
2026-09-17 23:00:00,1.835647,1.0948973,11.3098955,9.462248,2026-09-17,23,Thursday,Norte,Norte,Nornoreste,Norte,Sur,Sur
2026-09-18 00:00:00,1.781909,5.5916004,44.999897,146.82147,2026-09-18,0,Friday,Noreste,Sureste,Noreste,Sursureste,Suroeste,Noroeste
2026-09-18 01:00:00,2.4014995,3.06,347.00537,28.072395,2026-09-18,1,Friday,Norte,Noreste,Nornoroeste,Nornoreste,Sur,Suroeste
2026-09-18 02:00:00,1.0948973,1.6981165,9.462248,122.00535,2026-09-18,2,Friday,Norte,Sureste,Norte,Estesureste,Sur,Noroeste
2026-09-18 03:00:00,1.8,4.1556225,306.86996,252.3498,2026-09-18,3,Friday,Noroeste,Oeste,Noroeste,Oestesuroeste,Sureste,Este
2026-09-18 04:00:00,1.5273507,3.2399998,315.0001,270.0,2026-09-18,4,Friday,Noroeste,Oeste,Noroeste,Oeste,Sureste,Este
2026-09-18 05:00:00,1.4512063,3.4576871,330.25522,308.65982,2026-09-18,5,Friday,Noroeste,Noroeste,Nornoroeste,Noroeste,Sureste,Sureste
2026-09-18 06:00:00,2.36753,4.143911,351.2539,325.6196,2026-09-18,6,Friday,Norte,Noroeste,Norte,Noroeste,Sur,Sureste
2026-09-18 07:00:00,4.0449967,5.3517847,327.72437,312.27362,2026-09-18,7,Friday,Noroeste,Noroeste,Nornoroeste,Noroeste,Sureste,Sureste
2026-09-18 08:00:00,3.0652893,3.644722,220.23628,249.77505,2026-09-18,8,Friday,Suroeste,Oeste,Suroeste,Oestesuroeste,Noreste,Este
2026-09-18 09:00:00,6.320538,7.186487,199.9832,202.06795,2026-09-18,9,Friday,Sur,Sur,Sursuroeste,Sursuroeste,Norte,Norte
2026-09-18 10:00:00,9.0018,10.564942,191.53459,188.8203,2026-09-18,10,Friday,Sur,Sur,Sursuroeste,Sur,Norte,Norte
2026-09-18 11:00:00,7.8625183,9.391102,195.94547,192.17145,2026-09-18,11,Friday,Sur,Sur,Sursuroeste,Sursuroeste,Norte,Norte
2026-09-18 12:00:00,9.3876505,12.0720825,184.39862,182.56372,2026-09-18,12,Friday,Sur,Sur,Sur,Sur,Norte,Norte
2026-09-18 13:00:00,6.037383,7.689603,206.56499,212.57405,2026-09-18,13,Friday,Suroeste,Suroeste,Sursuroeste,Sursuroeste,Noreste,Noreste
2026-09-18 14:00:00,7.4128532,9.446141,209.0545,210.96368,2026-09-18,14,Friday,Suroeste,Suroeste,Sursuroeste,Sursuroeste,Noreste,Noreste
2026-09-18 15:00:00,4.4274144,6.12,206.56499,208.07239,2026-09-18,15,Friday,Suroeste,Suroeste,Sursuroeste,Sursuroeste,Noreste,Noreste
2026-09-18 16:00:00,4.1556225,5.5216303,184.96965,199.0257,2026-09-18,16,Friday,Sur,Sur,Sur,Sursuroeste,Norte,Norte
2026-09-18 17:00:00,2.1897945,3.8856654,350.53775,346.60748,2026-09-18,17,Friday,Norte,Norte,Norte,Nornoroeste,Sur,Sur
2026-09-18 18:00:00,2.9024127,5.004518,299.74478,307.6943,2026-09-18,18,Friday,Noroeste,Noroeste,Oestenoroeste,Noroeste,Sureste,Sureste
2026-09-18 19:00:00,2.4482648,4.412754,36.027473,11.76827,2026-09-18,19,Friday,Noreste,Norte,Noreste,Nornoreste,Suroeste,Sur
2026-09-18 20:00:00,2.4216523,2.226477,41.98713,104.03627,2026-09-18,20,Friday,Noreste,Este,Noreste,Estesureste,Suroeste,Oeste
2026-09-18 21:00:00,2.2910259,2.9024127,44.999897,97.12492,2026-09-18,21,Friday,Noreste,Este,Noreste,Este,Suroeste,Oeste
2026-09-18 22:00:00,2.19718,2.9024127,34.9921,82.875084,2026-09-18,22,Friday,Noreste,Este,Noreste,Este,Suroeste,Oeste
2026-09-18 23:00:00,2.7475805,4.186693,31.607454,64.5367,2026-09-18,23,Friday,Noreste,Noreste,Nornoreste,Estenoreste,Suroeste,Suroeste
