fecha_hora,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,fecha,hora,dia_semana,viene_de_10m,viene_de_100m,viene_de_10m_detalle,viene_de_100m_detalle,va_hacia_10m,va_hacia_100m
2026-09-12 07:00:00,3.8856654,4.3832865,346.60748,340.8209,2026-09-12,7,Saturday,Norte,Norte,Nornoroeste,Nornoroeste,Sur,Sur
2026-09-12 08:00:00,2.5772078,3.9477081,282.09473,313.1524,2026-09-12,8,Saturday,Oeste,Noroeste,Oestenoroeste,Noroeste,Este,Sureste
2026-09-12 09:00:00,3.8647635,4.0449967,207.75845,212.27562,2026-09-12,9,Saturday,Suroeste,Suroeste,Sursuroeste,Sursuroeste,Noreste,Noreste
2026-09-12 10:00:00,7.5213294,8.766573,201.03758,199.17911,2026-09-12,10,Saturday,Sur,Sur,Sursuroeste,Sursuroeste,Norte,Norte
2026-09-12 11:00:00,10.435344,12.606426,194.99513,189.86574,2026-09-12,11,Saturday,Sur,Sur,Sursuroeste,Sur,Norte,Norte
2026-09-12 12:00:00,11.402683,14.584443,191.84206,192.8356,2026-09-12,12,Saturday,Sur,Sur,Sursuroeste,Sursuroeste,Norte,Norte
2026-09-12 13:00:00,9.375563,11.712455,183.3018,182.64249,2026-09-12,13,Saturday,Sur,Sur,Sur,Sur,Norte,Norte
2026-09-12 14:00:00,8.688613,11.052058,193.17256,196.07364,2026-09-12,14,Saturday,Sur,Sur,Sursuroeste,Sursuroeste,Norte,Norte
2026-09-12 15:00:00,9.793058,12.750811,197.10281,198.9466,2026-09-12,15,Saturday,Sur,Sur,Sursuroeste,Sursuroeste,Norte,Norte
2026-09-12 16:00:00,7.3997297,9.867218,228.94528,231.66663,2026-09-12,16,Saturday,Suroeste,Suroeste,Suroeste,Suroeste,Noreste,Noreste
2026-09-12 17:00:00,6.9153743,9.437563,231.34016,235.09743,2026-09-12,17,Saturday,Suroeste,Suroeste,Suroeste,Suroeste,Noreste,Noreste
2026-09-12 18:00:00,2.6999998,5.223103,270.0,268.02512,2026-09-12,18,Saturday,Oeste,Oeste,Oeste,Oeste,Este,Este
2026-09-12 19:00:00,1.2074767,4.1556225,333.43503,287.6502,2026-09-12,19,Saturday,Noroeste,Oeste,Nornoroeste,Oestenoroeste,Sureste,Este
2026-09-12 20:00:00,1.9386592,1.6199999,68.19853,90.0,2026-09-12,20,Saturday,Este,Este,Estenoreste,Este,Oeste,Oeste
2026-09-12 21:00:00,1.659518,5.8631387,257.4712,162.12122,2026-09-12,21,Saturday,Oeste,Sur,Oestesuroeste,Sursureste,Este,Norte
2026-09-12 22:00:00,5.04,9.600937,360.0,30.41101,2026-09-12,22,Saturday,Norte,Noreste,Norte,Nornoreste,Sur,Suroeste
2026-09-12 23:00:00,4.14,3.8773184,360.0,21.801476,2026-09-12,23,Saturday,Norte,Norte,Norte,Nornoreste,Sur,Sur
2026-09-13 00:00:00,2.2768397,4.5891175,341.56494,281.3099,2026-09-13,0,Sunday,Norte,Oeste,Nornoroeste,Oestenoroeste,Sur,Este
2026-09-13 01:00:00,6.320538,8.92408,340.0168,318.27057,2026-09-13,1,Sunday,Norte,Noroeste,Nornoroeste,Noroeste,Sur,Sureste
2026-09-13 02:00:00,5.5799994,6.6185193,360.0,337.6198,2026-09-13,2,Sunday,Norte,Norte,Norte,Nornoroeste,Sur,Sur
2026-09-13 03:00:00,3.7842832,2.8174455,2.7262611,333.43503,2026-09-13,3,Sunday,Norte,Noroeste,Norte,Nornoroeste,Sur,Sureste
2026-09-13 04:00:00,4.323748,4.752136,357.6141,322.69595,2026-09-13,4,Sunday,Norte,Noroeste,Norte,Noroeste,Sur,Sureste
2026-09-13 05:00:00,5.232399,6.198903,356.0549,334.17905,2026-09-13,5,Sunday,Norte,Noroeste,Norte,Nornoroeste,Sur,Sureste
2026-09-13 06:00:00,5.2478566,5.5829024,354.09393,339.22766,2026-09-13,6,Sunday,Norte,Norte,Norte,Nornoroeste,Sur,Sur
2026-09-13 07:00:00,6.5049515,8.225035,345.5792,336.8014,2026-09-13,7,Sunday,Norte,Noroeste,Nornoroeste,Nornoroeste,Sur,Sureste
2026-09-13 08:00:00,1.9386592,2.6758924,248.19853,289.6539,2026-09-13,8,Sunday,Oeste,Oeste,Oestesuroeste,Oestenoroeste,Este,Este
2026-09-13 09:00:00,4.7928696,5.509882,214.28693,218.36752,2026-09-13,9,Sunday,Suroeste,Suroeste,Suroeste,Suroeste,Noreste,Noreste
2026-09-13 10:00:00,7.771331,9.444426,193.39252,187.66672,2026-09-13,10,Sunday,Sur,Sur,Sursuroeste,Sur,Norte,Norte
2026-09-13 11:00:00,11.052058,13.698934,186.54619,183.01273,2026-09-13,11,Sunday,Sur,Sur,Sur,Sur,Norte,Norte
2026-09-13 12:00:00,10.310403,12.710091,196.22026,192.26476,2026-09-13,12,Sunday,Sur,Sur,Sursuroeste,Sursuroeste,Norte,Norte
2026-09-13 13:00:00,8.43699,10.134495,213.6901,213.40784,2026-09-13,13,Sunday,Suroeste,Suroeste,Sursuroeste,Sursuroeste,Noreste,Noreste
2026-09-13 14:00:00,10.8015,13.874019,203.57472,202.9058,2026-09-13,14,Sunday,Suroeste,Suroeste,Sursuroeste,Sursuroeste,Noreste,Noreste
2026-09-13 15:00:00,7.193247,9.292255,238.29861,238.46526,2026-09-13,15,Sunday,Suroeste,Suroeste,Oestesuroeste,Oestesuroeste,Noreste,Noreste
2026-09-13 16:00:00,9.5535755,12.601285,222.70937,225.57864,2026-09-13,16,Sunday,Suroeste,Suroeste,Suroeste,Suroeste,Noreste,Noreste
2026-09-13 17:00:00,6.601363,9.292255,244.1337,248.40463,2026-09-13,17,Sunday,Suroeste,Oeste,Oestesuroeste,Oestesuroeste,Noreste,Este
2026-09-13 18:00:00,2.9024127,7.388775,209.7448,235.92276,2026-09-13,18,Sunday,Suroeste,Suroeste,Sursuroeste,Suroeste,Noreste,Noreste
2026-09-13 19:00:00,0.9,5.796447,216.86998,233.84172,2026-09-13,19,Sunday,Suroeste,Suroeste,Suroeste,Suroeste,Noreste,Noreste
2026-09-13 20:00:00,1.6981165,0.56920993,57.99466,108.43504,2026-09-13,20,Sunday,Noreste,Este,Estenoreste,Estesureste,Suroeste,Oeste
2026-09-13 21:00:00,8.827344,15.876775,87.66274,93.90042,2026-09-13,21,Sunday,Este,Este,Este,Este,Oeste,Oeste
2026-09-13 22:00:00,3.6179552,3.462369,354.2895,8.97255,2026-09-13,22,Sunday,Norte,Norte,Norte,Norte,Sur,Sur
2026-09-13 23:00:00,2.968636,2.657668,345.9637,331.69934,2026-09-13,23,Sunday,Norte,Noroeste,Nornoroeste,Nornoroeste,Sur,Sureste
